ID,MHG_ID,SUBCAMP,MAIN,WOMEN,MEN,GENDER,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,OPEN_TXT,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,CLOSE_TXT,PRISONERS,DATE_OPEN,DATE_CLOSE,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,SHARE_LOC,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES,FIRMABBREV
03-0652-0,1626,München-Freimann (Bartolith Werke),Dachau,0,0,0,Bartolith Firm,42,04,,"""Established April 1942)",43,07,,"""July 1943""",,"""1945-04-15T00:00:00.000Z""","""1943-07-15T00:00:00.000Z""",75,1,0,,0,48.1907,11.6228,"German, Polish, Yugoslavian, Czech",Encyclopedia of Camps and Ghettos p. 518,Bartolith Firm produced patented wooden building slabs made from wood and cement,,
03-0653-0,718,München-Freimann (Dyckerhoff und Widmann),Dachau,0,0,0,,42,09,19,"""Septmeber 19, 1942""",42,12,10,"""December 10, 1942""",,"""1942-09-19T00:00:00.000Z""","""1942-12-10T00:00:00.000Z""",35,2,3,,0,48.209,11.5853,"Polish, Czech, German, Yugoslavian",Encyclopedia of Camps and Ghettos p. 519,produced concrete for the war effort; constructed airplane hangars and a building for BMW,,
03-0654-0,720,München-Freimann (SS-Standortverwaltung),Dachau,0,0,0,,41,11,10,"""November 10, 1941""",45,,,,"Protective Custody, Political","""1941-11-10T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",27,3,6,,0,48.1972,11.6108,"Mostly Polish, few German Czech",Encyclopedia of Camps and Ghettos p. 520,"worked in the barracks, carpentry, roofing, digging weels, cleaning up,worked in broiler house, cleaned rooms of guards",,
03-0655-2,721,München-Giesing (Agfa Kamerawerke),Dachau,2,0,2,Agfa Kamerawerke,42,,,"""1942- Foreign Forced Laborers, September 1944- Concentration Camp Prisoners arrive""",45,04,27,,,"""1942-06-15T00:00:00.000Z""","""1945-04-27T00:00:00.000Z""",500,4,0,,0,48.1071,11.5925,"Polish, Dutch, Yugoslavian, Belgian, French, Ukraine,",Encyclopedia of Camps and Ghettos p. 522,worked in Agfa producing detonators for bombs,,
03-0656-0,722,München-Oberföhring (Bauleitung der Waffen SS),Dachau,0,0,0,,44,04,11,"""First mentioned April 11, 1944""",45,,,,"Jewish, Jehovah's Witnesses","""1944-04-11T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",7,6,0,Placed in Oberfohring area of Munchen,0,48.1634,11.6214,"German, Polish, Russian, French, Belgian",Encyclopedia of Camps and Ghettos p. 522,cooked and cleaned for SS members and Wehrmacht officers,,
03-0657-0,723,"München-Riem (OT, SS-Reit- und Fahrschule)",Dachau,0,0,0,,43,02,,"""February 1943""",45,04,25,,"Gypsies, Jewish","""1943-02-15T00:00:00.000Z""","""1945-04-25T00:00:00.000Z""",1543,3,7,,1,48.1411,11.5982,"Russian, French, Polish, Roma, Sinti, Italian, German",Encyclopedia of Camps and Ghettos p. 523,"prisoners reconstructed runways, filled in bomb craterss, built landing and take off runways,",,
03-0658-0,724,München-Schwabing [aka Schwester Pia],Dachau,0,0,0,,40,,,"""1940, 1st permanent work detail""",,,,,Just political,"""1940-06-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,1,0,,0,48.1703,11.5334,,Encyclopedia of Camps and Ghettos p. 524,worked for Schwester Pia,,
03-0659-0,725,München-Sendling (Architekt Bücklers),Dachau,0,0,0,,42,03,16,"""March 16, 1942""",42,12,01,"""December 1, 1942""",,"""1942-03-16T00:00:00.000Z""","""1942-12-01T00:00:00.000Z""",40,3,0,,0,48.0933,11.5342,"French, Russian",Encyclopedia of Camps and Ghettos p. 527,"Grunow, Lindhof, Widmaier all armament factories, prisoners helped build the factories",,
03-0660-0,727,München (Bergmannschule),Dachau,0,0,0,,44,12,,"""December 1944""",45,04,,"""April 1945""",,"""1944-12-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",10,7,0,,0,48.1354,11.5371,"Polish, Czech, Yugoslavian, German",Encyclopedia of Camps and Ghettos p. 503,prisoners were trained craftsmen who secured buildings from collapsing after air raids and did repair work,BB added N_FIRM data 7/4/2012,
03-0661-0,728,München (Bombensuchkommando),Dachau,0,0,0,,44,07,,"""July 1944""",45,04,,"""April 1945""",,"""1944-07-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",100,7,0,,0,48.1273,11.5515,,Encyclopedia of Camps and Ghettos p. 503,prisoners removed bombs and disarmed unexploded ammunition and bombs with delayed fuses,BB added N_FIRM data 7/4/2012,
03-0662-0,729,München (Chemische Werke),Dachau,0,0,0,Chemische Werke GmbH,44,11,01,"""November 1, 1944""",45,04,14,"""April 14, 1945""",,"""1944-11-01T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",24,1,0,,0,48.1802,11.538,,Encyclopedia of Camps and Ghettos p. 504,no information available,,
03-0663-0,730,München (Ehrengut),Dachau,0,0,0,L. Ehrengut,42,04,07,"""April 7, 1942""",42,09,11,"""September 11, 1942""",German Protective Custody,"""1942-04-07T00:00:00.000Z""","""1942-09-11T00:00:00.000Z""",10,2,0,,0,48.1071,11.5447,"Czech, Polish, German",Encyclopedia of Camps and Ghettos p. 504,"prisoners worked at L. Ehrengut saw mill and carpentry company, producing parts of military barracks",BB added N_FIRM data 7/4/2012,
03-0665-0,731,München (Gärtnereibetrieb Nützl),Dachau,0,0,0,,41,,,"""1941""",,,,,POW,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",92,6,7,Nursery was located in Ludwisgfeld,0,48.2018,11.495,,Encyclopedia of Camps and Ghettos p. 505,"prisoners worked at a fruit and vegetable nursery, also cleaned up nursery after bombing",BB added N_FIRM data 7/4/2012,
03-0666-0,732,München (Gestapo Wittelsbacher Palais),Dachau,0,0,0,,44,06,13,"""June 13, 1944""",45,04,25,"""April 25/26, 1945""",,"""1944-06-13T00:00:00.000Z""","""1945-04-25T00:00:00.000Z""",50,3,7,,0,48.1446,11.573,"German, Italian, Yugoslavian, Dutch, Polish, Russian",Encyclopedia of Camps and Ghettos p. 506,"prisoners worked on renovatations and built an air raid bunker in the Wittelsbach Palace; removed bomb damage, fighting fires, removing bodies after air raids",,
03-0667-0,733,München (Grossschlachterei Thomae),Dachau,0,0,0,Thomae,,,,,,,,"""Last mentioned November 12, 1942""",,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",2,5,0,Assigned lat/lng of Munich; exact whereabouts of slaughterhouse are unknown,1,48.1391,11.5802,,Encyclopedia of Camps and Ghettos p. 507,forced labor at large scale slaughter house of Rudolf Thomae;,,
03-0668-0,734,München (Höchlstrasse) [aka SS-Standortverwaltung Höchlstrasse],Dachau,0,0,0,,44,10,,"""October 1944""",44,12,,"""December 1944""","Political, Jehovah's Witnesses","""1944-10-15T00:00:00.000Z""","""1944-12-15T00:00:00.000Z""",18,7,0,,0,48.1457,11.6014,,Encyclopedia of Camps and Ghettos p. 507,provided emergency assistance and cleanup after air raids in Munich,,
03-0669-0,735,München (Katastropheneinsatz),Dachau,0,0,0,,45,02,05,"""February 5, 1945""",45,04,21,"""April 21, 1945""",,"""1945-02-05T00:00:00.000Z""","""1945-04-21T00:00:00.000Z""",85,7,0,Assigned lat/lng of Munich; camp was located in the basement of a building-- whereabouts unknown,1,48.1391,11.5802,"Polish, Czech, Russian",Encyclopedia of Camps and Ghettos p. 508,defused unexploded bombs,,
03-0671-0,737,München (Lebensborn e.V.),Dachau,0,0,0,,42,06,15,"""June 15, 1942""",45,05,07,"""End of the war""",,"""1942-06-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",40,3,0,,0,48.1509,11.6013,"Polish, Czech, Germans, Austrians",Encyclopedia of Camps and Ghettos p. 509,"repaired buildings, worked on small construction sites, one prisoner says worked on for Hermann-Schmidt-Strasse doing renovation work",,
03-0672-1,738,München (Leopoldstrasse),Dachau,0,1,1,,45,03,,"""First mentioned March 1945""",,,,,,"""1945-03-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",9,1,0,,0,48.1684,11.5862,,Encyclopedia of Camps and Ghettos p. 509,nine male prisoners worked for the SS-Standortverwaltung (Garrison administration),,
03-0673-0,739,München (Lodenfrey),Dachau,0,0,0,Lodenfrey GmbH,44,06,13,"""June 13, 1944""",,,,,Protective Custody,"""1944-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",30,5,7,,0,48.1629,11.5978,"Polish, Russian, French, Italian, Yugoslavian, 1 German Kapo",Encyclopedia of Camps and Ghettos p. 510,"company produced uniforms, coats for the SA, Reich Labor Service; some prisoners worked in Munich cleaning up after air raids",,
03-0674-0,740,München (Oberbürgermeister),Dachau,0,0,0,,45,01,01,"""January 1, 1945""",45,04,14,"""April 14, 1945""",,"""1945-01-01T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",5,1,0,,0,48.1367,11.5768,,Encyclopedia of Camps and Ghettos p. 511,no information available,BB added N_FIRM data 7/4/2012,
03-0675-0,741,München (Parteikanzlei),Dachau,0,0,0,,44,,,"""Spring 1944""",45,04,22,"""April 22, 1945""",,"""1944-03-01T00:00:00.000Z""","""1945-04-22T00:00:00.000Z""",25,7,3,,0,48.1466,11.5689,"German, French, Polish, Russian",Encyclopedia of Camps and Ghettos p. 511,"cleaned up bomb damage, built air raid shelters, renovated houses",,
03-0676-0,742,München (Reichsbahn),Dachau,0,0,0,,45,01,,"""January 1945""",45,04,14,"""April 14, 1945""",,"""1945-01-15T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",500,7,0,,0,48.1974,11.6111,,Encyclopedia of Camps and Ghettos p. 512,prisoners performed cleanup work for the Deutsche Reichsbahn (German Railways),,
03-0677-0,744,München (Reichsführer-SS),Dachau,0,0,0,,43,11,08,"""November 8, 1943""",45,04,14,"""April 14, 1945""",Protective Custody,"""1943-11-08T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",13,1,0,,1,48.1425,11.5677,"German, Polish",Encyclopedia of Camps and Ghettos p. 512,no information available,,
03-0678-0,745,München (Reichsführer-SS Adjutantur),Dachau,0,0,0,,45,01,11,"""January 11, 1945""",,,,"""Last mentioned April 14, 1945""",,"""1945-01-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",50,7,0,,1,48.1425,11.5677,,Encyclopedia of Camps and Ghettos p. 513,prisoners repaired damaged parts of the Fuhrerbau (Fuhrer's building) and the admin building of the Nazi Party at Arcisstrasse,,
03-0679-0,747,München (Schuhhaus Meier),Dachau,0,0,0,Schuhhaus Meier,44,11,,"""November 1944""",45,02,,"""February 1945""",,"""1944-11-15T00:00:00.000Z""","""1945-02-15T00:00:00.000Z""",12,5,0,,0,48.1407,11.5771,,Encyclopedia of Camps and Ghettos p. 513,shoe repair,,
03-0680-0,748,München (Sprengkommando),Dachau,0,0,0,,,,,,,,,,,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,7,0,Assigned lat/lng of Munich; camp was one of many diffusing bombs around Munich- whereabouts unknown,1,48.1391,11.5802,,Encyclopedia of Camps and Ghettos p. 514,prisoners used in the German Reich in bomb squads to defuse duds with delay fuses,,
03-0681-0,749,München (SS-Mannschaftshäuser),Dachau,0,0,0,,42,05,11,"""May 11, 1942""",42,11,18,"""November 18, 1942""",1 Jehovah's Witnesses,"""1942-05-11T00:00:00.000Z""","""1942-11-18T00:00:00.000Z""",30,6,0,,1,48.1411,11.5982,"German, Polish, Luxemburger",Encyclopedia of Camps and Ghettos p. 514,6 house painters for renovation and one cook on the detail that lasted just 2 weeks,,
03-0682-0,750,"München (SS-Oberabschnitt Süd, Möhlstrasse)",Dachau,0,0,0,,44,06,09,"""First mentioned June 9, 1944""",,,,"""Last mentioned April 25, 1945""",,"""1944-06-09T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",10,6,0,,1,48.1411,11.5982,"German, Polish, Italian, Russian, Yugoslavian",Encyclopedia of Camps and Ghettos p. 515,prisoners were assigned repair work,,
03-0683-0,751,München (SS-Standortkommandantur Bunkerbau),Dachau,0,0,0,,44,07,,"""July or August 1944""",,,,,,"""1944-07-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",10,3,0,Assigned lat/lng of Munich; exact whereabouts unknown,1,48.1391,11.5802,Polish,Encyclopedia of Camps and Ghettos p. 515,constructed an air raid bunker,,
03-0684-0,752,München (SS-Standortkommandantur Kabelbau),Dachau,0,0,0,,45,01,,"""First mentioned January 1945""",,,,,,"""1945-01-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",10,5,0,Assigned lat/lng of Munich; exact whereabouts unknown,1,48.1391,11.5802,,Encyclopedia of Camps and Ghettos p. 516,manufactured cables at an SS barrack,,
03-0696-0,753,Neu-Ulm,Dachau,0,0,0,,43,07,05,"""First mentioned July 5, 1943""",,,,"""Shortly before collapse of the Third Reich""",Jehovah's Witnesses.,"""1943-07-05T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",512,6,0,,0,48.4,10.0167,,Encyclopedia of Camps and Ghettos p. 530,worked in the fish ponds,,
03-0704-0,755,Neufahrn,Dachau,0,0,0,,45,04,22,"""First mentioned April 22, 1945""",,,,"""Last mentioned April 26, 1945""",,"""1945-04-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",500,4,3,,0,48.8167,11.6667,,Encyclopedia of Camps and Ghettos p. 528,conflicting reports: some say prisoners worked in armaments industry while other say prisoners built roads and runways,,
03-0756-1,760,Ötztal,Dachau,0,1,1,,45,04,23,"""First transport leaves Dachau for Otzal April 23, 1945""",45,05,04,"""May 4, 1945""",,"""1945-04-23T00:00:00.000Z""","""1945-05-04T00:00:00.000Z""",1,1,0,,0,47.2333,10.85,,Encyclopedia of Camps and Ghettos p. 533,camp was a destination for evacuation marches,BB added N_FIRM data 7/4/2012,
03-0699-0,754,Neuburg an der Donau,Dachau,0,0,0,,45,02,,"""February 1945""",45,03,,"""March 1945""",,"""1945-02-15T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",3,7,0,,0,48.7333,11.1833,,Encyclopedia of Camps and Ghettos p. 527,bomb disposal,,
03-0713-0,756,Neustift im Stubaital [aka Innsbruck II],Dachau,0,0,0,,42,10,10,"""October 10, 1942""",45,05,,"""May 1945""",,"""1942-10-10T00:00:00.000Z""","""1945-05-15T00:00:00.000Z""",60,3,0,,0,47.1167,11.3167,,Encyclopedia of Camps and Ghettos p. 528,"constructed barracks, worked in SS training facility",,
03-0738-0,758,Oberstdorf-Birgsau,Dachau,0,0,0,,43,,,"""Summer 1943""",45,01,,"""January 1945""",Political,"""1943-06-01T00:00:00.000Z""","""1945-01-15T00:00:00.000Z""",30,3,0,,0,47.3333,10.2667,"Polish, German",Encyclopedia of Camps and Ghettos p. 531,construction for the SS,,
03-0755-0,759,Ottobrunn,Dachau,0,0,0,Aircraft Research Institute,43,10,,"""January 1944""- Article, ""October 1943""- ITS",45,05,01,"""Abandoned May 1, 1945""","Political or ""Criminals"" no Jews","""1943-10-15T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",475,3,0,,0,48.0667,11.6833,"German, Polish, Italian, Ukrainian, Spanish, Norwegian, Dutch, Greeks, Yugoslavs, Belgian, French",Encyclopedia of Camps and Ghettos p. 533,"constructed camp; constructed Aircraft Research Institute, admin buildings, barracks, civilian work camp, workshops, light railway",,
03-0771-1,761,"Plansee [aka Breitenwang, Plansee, SS-Sonderkommando Plansee] (men)",Dachau,0,1,1,,44,09,02,"""September 2, 1944""",45,05,05,"""May 5, 1945""-ITS",POW,"""1944-09-02T00:00:00.000Z""","""1945-05-05T00:00:00.000Z""",20,6,2,,1,47.4828,10.8328,"French, Slavs, German",Encyclopedia of Camps and Ghettos p. 534,"maintained hotel, serve POWs, worked in forests",,
03-0771-2,761,"Plansee [aka Breitenwang, Plansee, SS-Sonderkommando Plansee] (women)",Dachau,2,0,2,,44,09,02,"""September 2, 1944""",45,05,05,"""May 5, 1945""-ITS",,"""1944-09-02T00:00:00.000Z""","""1945-05-05T00:00:00.000Z""",17,6,0,,1,47.4828,10.8328,Hungarian,Encyclopedia of Camps and Ghettos p. 535,"worked in hotel, worked in kitchen, cleaning",,
03-0799-0,762,Radolfzell,Dachau,0,0,0,,41,05,19,"""May 19, 1941""",45,01,16,,"Political, Criminals, emigrants","""1941-05-19T00:00:00.000Z""","""1945-01-16T00:00:00.000Z""",90,3,6,,0,47.7333,8.9667,"German, Polish, Czech",Encyclopedia of Camps and Ghettos p. 535,"constructed large-caliber shooting range, general work in barracks",,
03-0815-0,763,Riederloh [aka Riederloh II],Dachau,0,0,0,"Dynamit AG, Berlin Construction Co. and Hebel Construction Co.",44,09,,"""September 1944""",45,01,08,"""January 8, 1945""",Jews,"""1944-09-15T00:00:00.000Z""","""1945-01-08T00:00:00.000Z""",900,4,3,,0,47.9049,10.6413,"Polish, Hungarian",Encyclopedia of Camps and Ghettos p. 536,"cartridges manufactured, also built roads, dug ditches, cut trees, removed snow",,DAG
03-0844-1,764,Rosenheim,Dachau,0,1,1,,45,04,14,"""First mentioned April 14, 1945""",45,05,02,,,"""1945-04-14T00:00:00.000Z""","""1945-05-02T00:00:00.000Z""",271,1,0,,0,47.85,12.1333,,Encyclopedia of Camps and Ghettos p. 538,no information available,BB added N_FIRM data 7/4/2012,
03-0858-1,765,Salzburg (Aufräumungskommando) [aka Salzburg (Aufräumungskommando); Salzburg (Aufräumungskommando- und Entschärfungskommando)],Dachau,0,1,1,,45,04,14,"""First mentioned April 14, 1945""",45,05,04,,,"""1945-04-14T00:00:00.000Z""","""1945-05-04T00:00:00.000Z""",15,7,0,,0,47.8,13.0333,,Encyclopedia of Camps and Ghettos p. 538,men cleaned up after bombing raids,BB added N_FIRM data 7/4/2012,
03-0859-0,766,Salzburg (Bombensuchkommando),Dachau,0,0,0,,44,11,27,"""November 27, 1944""",45,05,04,,,"""1944-11-27T00:00:00.000Z""","""1945-05-04T00:00:00.000Z""",1,7,0,"Assigned lat/lng of Salzburg, exact whereabouts unknown",1,47.8005,13.0444,"Polish, German",Encyclopedia of Camps and Ghettos p. 538,prisoners were part of a bomb search detachment,BB added N_FIRM data 7/4/2012,
03-0860-1,767,Salzburg (Polizeidirektion) [aka Salzburg (Hellbrunner Allee)],Dachau,0,1,1,,44,12,01,"""December 1, 1944""",,,,"""Last mentioned April 14, 1945""",,"""1944-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",90,1,0,Assigned lat/lng of Helleburnner Allee-- presumably a street name that the camp was on. Unclear how accurate google map's location is,0,47.7847,13.0582,,Encyclopedia of Camps and Ghettos p. 539,worked in Salzburg police headquarters,,
03-0861-1,768,Salzburg (Firma Schürich),Dachau,0,1,1,,42,12,11,"""First mentioned December 11, 1942""",42,12,28,"""December 28, 1942""",,"""1942-12-11T00:00:00.000Z""","""1942-12-28T00:00:00.000Z""",1,3,0,"Assigned lat/lng of Salzburg, exact whereabouts unknown",1,47.8005,13.0444,,Encyclopedia of Camps and Ghettos p. 539,men worked for Firma E. Schurich that was involved in renovating the archbishops palace,,
03-0862-0,769,Salzburg (Sprengkommando),Dachau,0,0,0,,45,01,12,"""January 12, 1945""",45,05,04,,,"""1945-01-12T00:00:00.000Z""","""1945-05-04T00:00:00.000Z""",1,7,3,"Assigned lat/lng of Salzburg, exact whereabouts unknown",1,47.8005,13.0444,,Encyclopedia of Camps and Ghettos p. 539,worked on variety of demolition assignments concerned with construction and cleanup work,,
03-0865-0,770,Saulgau,Dachau,0,0,0,L. Bautz Co.,43,08,14,"""August 14, 1943""",45,04,04,"""April 4, 1945""",No Jewish,"""1943-08-14T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",395,3,0,,0,48.0167,9.5,"Russian, German, Italian Polish",Encyclopedia of Camps and Ghettos p. 540,"built barracks, kitchen, laundry, watchtowers, fence; converted building to production site for V-2 rocket",,
03-0871-0,771,Schlachters,Dachau,0,0,0,,44,04,05,"""April 5, 1944""",45,04,,"""April 1945""",Political,"""1944-04-05T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",7,1,0,,0,47.5833,9.75,"Russians, Germans, Austrians, Polish, Slovenians",Encyclopedia of Camps and Ghettos p. 541,acted as institute for applied scientific research; experiments carried out on prisoners,,
03-0873-1,772,Schleissheim (Aufräumkommando),Dachau,0,1,1,,45,04,14,"""First mentioned April 14, 1945""",,,,,,"""1945-04-14T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,7,0,,0,48.2833,11.5667,,Encyclopedia of Camps and Ghettos p. 542,cleaned up damage after bomb raids,,
03-0874-0,773,Schleissheim (Berufsschule),Dachau,0,0,0,,41,10,05,"""October 5, 1941""",45,05,1,"""End of April 1945""",,"""1941-10-05T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",105,3,6,Located town on google maps,0,48.2561,11.5543,,Encyclopedia of Camps and Ghettos p. 543,"prisoners worked as masons, roofers, carpenters and plumbers",,
03-0879-1,774,Schloss Itter,Dachau,0,1,1,,43,02,,"""February 1943""",45,,,,"""prominent"" prisoners, Political","""1943-02-15T00:00:00.000Z""","""1945-05-01T00:00:00.000Z""",26,3,0,,0,47.4667,12.1333,"French, Italian, Czech, German, Austrian",Encyclopedia of Camps and Ghettos p. 543,converted castle into a concentration camp,,
03-0880-1,1185,Schloss Lind [aka St. Marein Bei Neumarkt (Schloss Lind)],Dachau,0,1,1,,42,06,22,,42,11,19,"""Early May 1945""",,"""1942-06-22T00:00:00.000Z""","""1942-11-01T00:00:00.000Z""",25,6,3,,1,47.05,14.4167,"Polish, German, Czech, Spanish",Encyclopedia of Camps and Ghettos p. 545,"heavy farm labor in fields and forests of the major, built roads and bridges, worked as cooks, cleaners and barbers",,
